,Rank,Step,Value,Metric,Type,Agent
15655,2,650,0.900634765625,Accuracy,Reconstruction,C
15659,2,700,0.89990234375,Accuracy,Reconstruction,C
15663,2,750,0.897705078125,Accuracy,Reconstruction,C
15667,2,800,0.89208984375,Accuracy,Reconstruction,C
15671,2,850,0.89208984375,Accuracy,Reconstruction,C
15675,2,900,0.90380859375,Accuracy,Reconstruction,C
15679,2,950,0.896484375,Accuracy,Reconstruction,C
15683,2,1000,0.907470703125,Accuracy,Reconstruction,C
15687,2,1050,0.906494140625,Accuracy,Reconstruction,C
15691,2,1100,0.905517578125,Accuracy,Reconstruction,C
15695,2,1150,0.904052734375,Accuracy,Reconstruction,C
15699,2,1200,0.900146484375,Accuracy,Reconstruction,C
15703,2,1250,0.901123046875,Accuracy,Reconstruction,C
15707,2,1300,0.906494140625,Accuracy,Reconstruction,C
15711,2,1350,0.90087890625,Accuracy,Reconstruction,C
15715,2,1400,0.898193359375,Accuracy,Reconstruction,C
15719,2,1450,0.906494140625,Accuracy,Reconstruction,C
15723,2,1500,0.905029296875,Accuracy,Reconstruction,C
15727,2,1550,0.90478515625,Accuracy,Reconstruction,C
15731,2,1600,0.90869140625,Accuracy,Reconstruction,C
15735,2,1650,0.91015625,Accuracy,Reconstruction,C
15739,2,1700,0.907958984375,Accuracy,Reconstruction,C
15743,2,1750,0.904541015625,Accuracy,Reconstruction,C
15747,2,1800,0.916748046875,Accuracy,Reconstruction,C
15751,2,1850,0.91015625,Accuracy,Reconstruction,C
15755,2,1900,0.906494140625,Accuracy,Reconstruction,C
15759,2,1950,0.9072265625,Accuracy,Reconstruction,C
15763,2,2000,0.916015625,Accuracy,Reconstruction,C
15767,2,2050,0.904541015625,Accuracy,Reconstruction,C
15771,2,2100,0.912841796875,Accuracy,Reconstruction,C
15775,2,2150,0.90673828125,Accuracy,Reconstruction,C
15779,2,2200,0.908935546875,Accuracy,Reconstruction,C
15783,2,2250,0.911376953125,Accuracy,Reconstruction,C
15787,2,2300,0.91455078125,Accuracy,Reconstruction,C
15791,2,2350,0.918212890625,Accuracy,Reconstruction,C
15795,2,2400,0.91748046875,Accuracy,Reconstruction,C
15799,2,2450,0.910400390625,Accuracy,Reconstruction,C
15803,2,2500,0.917236328125,Accuracy,Reconstruction,C
15807,2,2550,0.9072265625,Accuracy,Reconstruction,C
15811,2,2600,0.9208984375,Accuracy,Reconstruction,C
15815,2,2650,0.91552734375,Accuracy,Reconstruction,C
15819,2,2700,0.9169921875,Accuracy,Reconstruction,C
15823,2,2750,0.91455078125,Accuracy,Reconstruction,C
15827,2,2800,0.918701171875,Accuracy,Reconstruction,C
15831,2,2850,0.915771484375,Accuracy,Reconstruction,C
15835,2,2900,0.91650390625,Accuracy,Reconstruction,C
15839,2,2950,0.918212890625,Accuracy,Reconstruction,C
15843,2,3000,0.919189453125,Accuracy,Reconstruction,C
15847,2,3050,0.90673828125,Accuracy,Reconstruction,C
15851,2,3100,0.914306640625,Accuracy,Reconstruction,C
15855,2,3150,0.919921875,Accuracy,Reconstruction,C
15859,2,3200,0.9140625,Accuracy,Reconstruction,C
15863,2,3250,0.905029296875,Accuracy,Reconstruction,C
15867,2,3300,0.921142578125,Accuracy,Reconstruction,C
15871,2,3350,0.908935546875,Accuracy,Reconstruction,C
15875,2,3400,0.9208984375,Accuracy,Reconstruction,C
15879,2,3450,0.91650390625,Accuracy,Reconstruction,C
15883,2,3500,0.919921875,Accuracy,Reconstruction,C
15887,2,3550,0.928466796875,Accuracy,Reconstruction,C
15891,2,3600,0.913330078125,Accuracy,Reconstruction,C
15895,2,3650,0.923095703125,Accuracy,Reconstruction,C
15899,2,3700,0.908935546875,Accuracy,Reconstruction,C
15903,2,3750,0.921142578125,Accuracy,Reconstruction,C
15907,2,3800,0.912841796875,Accuracy,Reconstruction,C
15911,2,3850,0.923583984375,Accuracy,Reconstruction,C
15915,2,3900,0.92578125,Accuracy,Reconstruction,C
15919,2,3950,0.926025390625,Accuracy,Reconstruction,C
15923,2,4000,0.914306640625,Accuracy,Reconstruction,C
15927,2,4050,0.921875,Accuracy,Reconstruction,C
15931,2,4100,0.92822265625,Accuracy,Reconstruction,C
15935,2,4150,0.922119140625,Accuracy,Reconstruction,C
15939,2,4200,0.918212890625,Accuracy,Reconstruction,C
15943,2,4250,0.917724609375,Accuracy,Reconstruction,C
15947,2,4300,0.916748046875,Accuracy,Reconstruction,C
15951,2,4350,0.922607421875,Accuracy,Reconstruction,C
15955,2,4400,0.923583984375,Accuracy,Reconstruction,C
15959,2,4450,0.921875,Accuracy,Reconstruction,C
15963,2,4500,0.912109375,Accuracy,Reconstruction,C
15967,2,4550,0.91943359375,Accuracy,Reconstruction,C
15971,2,4600,0.922607421875,Accuracy,Reconstruction,C
15975,2,4650,0.914794921875,Accuracy,Reconstruction,C
15979,2,4700,0.92431640625,Accuracy,Reconstruction,C
15983,2,4750,0.922119140625,Accuracy,Reconstruction,C
15987,2,4800,0.92333984375,Accuracy,Reconstruction,C
15991,2,4850,0.93212890625,Accuracy,Reconstruction,C
15995,2,4900,0.92138671875,Accuracy,Reconstruction,C
15999,2,4950,0.921875,Accuracy,Reconstruction,C
16003,0,0,0.09716796875,Accuracy,Reconstruction,baseline
16007,0,50,0.753173828125,Accuracy,Reconstruction,baseline
16011,0,100,0.867919921875,Accuracy,Reconstruction,baseline
16015,0,150,0.884765625,Accuracy,Reconstruction,baseline
16019,0,200,0.898681640625,Accuracy,Reconstruction,baseline
16023,0,250,0.90625,Accuracy,Reconstruction,baseline
16027,0,300,0.924072265625,Accuracy,Reconstruction,baseline
16031,0,350,0.928955078125,Accuracy,Reconstruction,baseline
16035,0,400,0.930908203125,Accuracy,Reconstruction,baseline
16039,0,450,0.934326171875,Accuracy,Reconstruction,baseline
16043,0,500,0.9423828125,Accuracy,Reconstruction,baseline
16047,0,550,0.94287109375,Accuracy,Reconstruction,baseline
16051,0,600,0.94482421875,Accuracy,Reconstruction,baseline
16055,0,650,0.95263671875,Accuracy,Reconstruction,baseline
16059,0,700,0.956298828125,Accuracy,Reconstruction,baseline
16063,0,750,0.949462890625,Accuracy,Reconstruction,baseline
16067,0,800,0.958984375,Accuracy,Reconstruction,baseline
16071,0,850,0.956787109375,Accuracy,Reconstruction,baseline
16075,0,900,0.957275390625,Accuracy,Reconstruction,baseline
16079,0,950,0.957763671875,Accuracy,Reconstruction,baseline
16083,0,1000,0.959228515625,Accuracy,Reconstruction,baseline
16087,0,1050,0.95703125,Accuracy,Reconstruction,baseline
16091,0,1100,0.962890625,Accuracy,Reconstruction,baseline
16095,0,1150,0.962890625,Accuracy,Reconstruction,baseline
16099,0,1200,0.964111328125,Accuracy,Reconstruction,baseline
16103,0,1250,0.96484375,Accuracy,Reconstruction,baseline
16107,0,1300,0.966064453125,Accuracy,Reconstruction,baseline
16111,0,1350,0.965576171875,Accuracy,Reconstruction,baseline
16115,0,1400,0.967529296875,Accuracy,Reconstruction,baseline
16119,0,1450,0.9697265625,Accuracy,Reconstruction,baseline
16123,0,1500,0.97119140625,Accuracy,Reconstruction,baseline
16127,0,1550,0.968505859375,Accuracy,Reconstruction,baseline
16131,0,1600,0.9677734375,Accuracy,Reconstruction,baseline
16135,0,1650,0.97021484375,Accuracy,Reconstruction,baseline
16139,0,1700,0.970703125,Accuracy,Reconstruction,baseline
16143,0,1750,0.9638671875,Accuracy,Reconstruction,baseline
16147,0,1800,0.96630859375,Accuracy,Reconstruction,baseline
16151,0,1850,0.97314453125,Accuracy,Reconstruction,baseline
16155,0,1900,0.97265625,Accuracy,Reconstruction,baseline
16159,0,1950,0.979736328125,Accuracy,Reconstruction,baseline
16163,0,2000,0.966552734375,Accuracy,Reconstruction,baseline
16167,0,2050,0.9755859375,Accuracy,Reconstruction,baseline
16171,0,2100,0.971923828125,Accuracy,Reconstruction,baseline
16175,0,2150,0.973876953125,Accuracy,Reconstruction,baseline
16179,0,2200,0.974853515625,Accuracy,Reconstruction,baseline
16183,0,2250,0.9716796875,Accuracy,Reconstruction,baseline
16187,0,2300,0.97705078125,Accuracy,Reconstruction,baseline
16191,0,2350,0.974853515625,Accuracy,Reconstruction,baseline
16195,0,2400,0.978271484375,Accuracy,Reconstruction,baseline
16199,0,2450,0.97509765625,Accuracy,Reconstruction,baseline
16203,0,2500,0.97607421875,Accuracy,Reconstruction,baseline
16207,0,2550,0.9775390625,Accuracy,Reconstruction,baseline
16211,0,2600,0.979248046875,Accuracy,Reconstruction,baseline
16215,0,2650,0.97021484375,Accuracy,Reconstruction,baseline
16219,0,2700,0.97705078125,Accuracy,Reconstruction,baseline
16223,0,2750,0.971923828125,Accuracy,Reconstruction,baseline
16227,0,2800,0.97705078125,Accuracy,Reconstruction,baseline
16231,0,2850,0.975830078125,Accuracy,Reconstruction,baseline
16235,0,2900,0.977783203125,Accuracy,Reconstruction,baseline
16239,0,2950,0.977294921875,Accuracy,Reconstruction,baseline
16243,0,3000,0.978515625,Accuracy,Reconstruction,baseline
16247,0,3050,0.9775390625,Accuracy,Reconstruction,baseline
16251,0,3100,0.978271484375,Accuracy,Reconstruction,baseline
16255,0,3150,0.97021484375,Accuracy,Reconstruction,baseline
16259,0,3200,0.978271484375,Accuracy,Reconstruction,baseline
16263,0,3250,0.98388671875,Accuracy,Reconstruction,baseline
16267,0,3300,0.97802734375,Accuracy,Reconstruction,baseline
16271,0,3350,0.974609375,Accuracy,Reconstruction,baseline
16275,0,3400,0.978515625,Accuracy,Reconstruction,baseline
16279,0,3450,0.978271484375,Accuracy,Reconstruction,baseline
16283,0,3500,0.97900390625,Accuracy,Reconstruction,baseline
16287,0,3550,0.978515625,Accuracy,Reconstruction,baseline
16291,0,3600,0.980712890625,Accuracy,Reconstruction,baseline
16295,0,3650,0.978759765625,Accuracy,Reconstruction,baseline
16299,0,3700,0.979736328125,Accuracy,Reconstruction,baseline
16303,0,3750,0.978271484375,Accuracy,Reconstruction,baseline
16307,0,3800,0.978271484375,Accuracy,Reconstruction,baseline
16311,0,3850,0.9814453125,Accuracy,Reconstruction,baseline
16315,0,3900,0.980712890625,Accuracy,Reconstruction,baseline
16319,0,3950,0.98193359375,Accuracy,Reconstruction,baseline
16323,0,4000,0.979248046875,Accuracy,Reconstruction,baseline
16327,0,4050,0.979736328125,Accuracy,Reconstruction,baseline
16331,0,4100,0.982421875,Accuracy,Reconstruction,baseline
16335,0,4150,0.979248046875,Accuracy,Reconstruction,baseline
16339,0,4200,0.9794921875,Accuracy,Reconstruction,baseline
16343,0,4250,0.982421875,Accuracy,Reconstruction,baseline
16347,0,4300,0.9814453125,Accuracy,Reconstruction,baseline
16351,0,4350,0.9794921875,Accuracy,Reconstruction,baseline
16355,0,4400,0.98095703125,Accuracy,Reconstruction,baseline
16359,0,4450,0.98291015625,Accuracy,Reconstruction,baseline
16363,0,4500,0.97607421875,Accuracy,Reconstruction,baseline
16367,0,4550,0.9833984375,Accuracy,Reconstruction,baseline
16371,0,4600,0.978271484375,Accuracy,Reconstruction,baseline
16375,0,4650,0.97802734375,Accuracy,Reconstruction,baseline
16379,0,4700,0.981689453125,Accuracy,Reconstruction,baseline
16383,0,4750,0.982177734375,Accuracy,Reconstruction,baseline
16387,0,4800,0.98095703125,Accuracy,Reconstruction,baseline
16391,0,4850,0.982177734375,Accuracy,Reconstruction,baseline
16395,0,4900,0.981689453125,Accuracy,Reconstruction,baseline
16399,0,4950,0.98193359375,Accuracy,Reconstruction,baseline
16403,0,0,0.13232421875,Accuracy,Reconstruction,A
16407,0,50,0.7470703125,Accuracy,Reconstruction,A
16411,0,100,0.860107421875,Accuracy,Reconstruction,A
16415,0,150,0.879150390625,Accuracy,Reconstruction,A
16419,0,200,0.880615234375,Accuracy,Reconstruction,A
16423,0,250,0.87890625,Accuracy,Reconstruction,A
16427,0,300,0.8876953125,Accuracy,Reconstruction,A
16431,0,350,0.892822265625,Accuracy,Reconstruction,A
16435,0,400,0.888916015625,Accuracy,Reconstruction,A
16439,0,450,0.889404296875,Accuracy,Reconstruction,A
16443,0,500,0.886962890625,Accuracy,Reconstruction,A
16447,0,550,0.89501953125,Accuracy,Reconstruction,A
16451,0,600,0.89794921875,Accuracy,Reconstruction,A
16455,0,650,0.896240234375,Accuracy,Reconstruction,A
16459,0,700,0.8935546875,Accuracy,Reconstruction,A
16463,0,750,0.896728515625,Accuracy,Reconstruction,A
16467,0,800,0.89501953125,Accuracy,Reconstruction,A
16471,0,850,0.895751953125,Accuracy,Reconstruction,A
16475,0,900,0.896240234375,Accuracy,Reconstruction,A
16479,0,950,0.892578125,Accuracy,Reconstruction,A
16483,0,1000,0.9013671875,Accuracy,Reconstruction,A
16487,0,1050,0.904296875,Accuracy,Reconstruction,A
16491,0,1100,0.900390625,Accuracy,Reconstruction,A
16495,0,1150,0.90771484375,Accuracy,Reconstruction,A
16499,0,1200,0.899658203125,Accuracy,Reconstruction,A
16503,0,1250,0.9072265625,Accuracy,Reconstruction,A
16507,0,1300,0.91259765625,Accuracy,Reconstruction,A
16511,0,1350,0.907470703125,Accuracy,Reconstruction,A
16515,0,1400,0.9033203125,Accuracy,Reconstruction,A
16519,0,1450,0.90869140625,Accuracy,Reconstruction,A
16523,0,1500,0.909423828125,Accuracy,Reconstruction,A
16527,0,1550,0.905517578125,Accuracy,Reconstruction,A
16531,0,1600,0.908447265625,Accuracy,Reconstruction,A
16535,0,1650,0.91455078125,Accuracy,Reconstruction,A
16539,0,1700,0.908935546875,Accuracy,Reconstruction,A
16543,0,1750,0.919921875,Accuracy,Reconstruction,A
16547,0,1800,0.913818359375,Accuracy,Reconstruction,A
16551,0,1850,0.91650390625,Accuracy,Reconstruction,A
16555,0,1900,0.910400390625,Accuracy,Reconstruction,A
16559,0,1950,0.911376953125,Accuracy,Reconstruction,A
16563,0,2000,0.91259765625,Accuracy,Reconstruction,A
16567,0,2050,0.91357421875,Accuracy,Reconstruction,A
16571,0,2100,0.919921875,Accuracy,Reconstruction,A
16575,0,2150,0.914794921875,Accuracy,Reconstruction,A
16579,0,2200,0.9189453125,Accuracy,Reconstruction,A
16583,0,2250,0.924072265625,Accuracy,Reconstruction,A
16587,0,2300,0.917724609375,Accuracy,Reconstruction,A
16591,0,2350,0.913818359375,Accuracy,Reconstruction,A
16595,0,2400,0.9150390625,Accuracy,Reconstruction,A
16599,0,2450,0.9189453125,Accuracy,Reconstruction,A
16603,0,2500,0.9189453125,Accuracy,Reconstruction,A
16607,0,2550,0.92138671875,Accuracy,Reconstruction,A
16611,0,2600,0.919189453125,Accuracy,Reconstruction,A
16615,0,2650,0.9111328125,Accuracy,Reconstruction,A
16619,0,2700,0.91650390625,Accuracy,Reconstruction,A
16623,0,2750,0.9130859375,Accuracy,Reconstruction,A
16627,0,2800,0.923583984375,Accuracy,Reconstruction,A
16631,0,2850,0.919921875,Accuracy,Reconstruction,A
16635,0,2900,0.924560546875,Accuracy,Reconstruction,A
16639,0,2950,0.92138671875,Accuracy,Reconstruction,A
16643,0,3000,0.92041015625,Accuracy,Reconstruction,A
16647,0,3050,0.918212890625,Accuracy,Reconstruction,A
16651,0,3100,0.92333984375,Accuracy,Reconstruction,A
16655,0,3150,0.926025390625,Accuracy,Reconstruction,A
16659,0,3200,0.921142578125,Accuracy,Reconstruction,A
16663,0,3250,0.920166015625,Accuracy,Reconstruction,A
16667,0,3300,0.920166015625,Accuracy,Reconstruction,A
16671,0,3350,0.91845703125,Accuracy,Reconstruction,A
16675,0,3400,0.92333984375,Accuracy,Reconstruction,A
16679,0,3450,0.921630859375,Accuracy,Reconstruction,A
16683,0,3500,0.93310546875,Accuracy,Reconstruction,A
16687,0,3550,0.9248046875,Accuracy,Reconstruction,A
16691,0,3600,0.92236328125,Accuracy,Reconstruction,A
16695,0,3650,0.925537109375,Accuracy,Reconstruction,A
16699,0,3700,0.923583984375,Accuracy,Reconstruction,A
16703,0,3750,0.922607421875,Accuracy,Reconstruction,A
16707,0,3800,0.91943359375,Accuracy,Reconstruction,A
16711,0,3850,0.92041015625,Accuracy,Reconstruction,A
16715,0,3900,0.917236328125,Accuracy,Reconstruction,A
16719,0,3950,0.92626953125,Accuracy,Reconstruction,A
16723,0,4000,0.9306640625,Accuracy,Reconstruction,A
16727,0,4050,0.9287109375,Accuracy,Reconstruction,A
16731,0,4100,0.925537109375,Accuracy,Reconstruction,A
16735,0,4150,0.9169921875,Accuracy,Reconstruction,A
16739,0,4200,0.924560546875,Accuracy,Reconstruction,A
16743,0,4250,0.92529296875,Accuracy,Reconstruction,A
16747,0,4300,0.922607421875,Accuracy,Reconstruction,A
16751,0,4350,0.928955078125,Accuracy,Reconstruction,A
16755,0,4400,0.921875,Accuracy,Reconstruction,A
16759,0,4450,0.91455078125,Accuracy,Reconstruction,A
16763,0,4500,0.92529296875,Accuracy,Reconstruction,A
16767,0,4550,0.927978515625,Accuracy,Reconstruction,A
16771,0,4600,0.92236328125,Accuracy,Reconstruction,A
16775,0,4650,0.9208984375,Accuracy,Reconstruction,A
16779,0,4700,0.924072265625,Accuracy,Reconstruction,A
16783,0,4750,0.92919921875,Accuracy,Reconstruction,A
16787,0,4800,0.9248046875,Accuracy,Reconstruction,A
16791,0,4850,0.927978515625,Accuracy,Reconstruction,A
16795,0,4900,0.9248046875,Accuracy,Reconstruction,A
16799,0,4950,0.9228515625,Accuracy,Reconstruction,A
16803,0,0,0.1005859375,Accuracy,Reconstruction,B
16807,0,50,0.7548828125,Accuracy,Reconstruction,B
16811,0,100,0.876220703125,Accuracy,Reconstruction,B
16815,0,150,0.888427734375,Accuracy,Reconstruction,B
16819,0,200,0.891845703125,Accuracy,Reconstruction,B
16823,0,250,0.909423828125,Accuracy,Reconstruction,B
16827,0,300,0.8955078125,Accuracy,Reconstruction,B
16831,0,350,0.9052734375,Accuracy,Reconstruction,B
16835,0,400,0.907470703125,Accuracy,Reconstruction,B
16839,0,450,0.9033203125,Accuracy,Reconstruction,B
16843,0,500,0.911865234375,Accuracy,Reconstruction,B
16847,0,550,0.896240234375,Accuracy,Reconstruction,B
16851,0,600,0.91796875,Accuracy,Reconstruction,B
16855,0,650,0.9140625,Accuracy,Reconstruction,B
16859,0,700,0.91015625,Accuracy,Reconstruction,B
16863,0,750,0.91943359375,Accuracy,Reconstruction,B
16867,0,800,0.912109375,Accuracy,Reconstruction,B
16871,0,850,0.908935546875,Accuracy,Reconstruction,B
16875,0,900,0.920166015625,Accuracy,Reconstruction,B
16879,0,950,0.91845703125,Accuracy,Reconstruction,B
16883,0,1000,0.921630859375,Accuracy,Reconstruction,B
16887,0,1050,0.92724609375,Accuracy,Reconstruction,B
16891,0,1100,0.915283203125,Accuracy,Reconstruction,B
16895,0,1150,0.923828125,Accuracy,Reconstruction,B
16899,0,1200,0.91796875,Accuracy,Reconstruction,B
16903,0,1250,0.915771484375,Accuracy,Reconstruction,B
16907,0,1300,0.9150390625,Accuracy,Reconstruction,B
16911,0,1350,0.920166015625,Accuracy,Reconstruction,B
16915,0,1400,0.919189453125,Accuracy,Reconstruction,B
16919,0,1450,0.923828125,Accuracy,Reconstruction,B
16923,0,1500,0.92138671875,Accuracy,Reconstruction,B
16927,0,1550,0.92578125,Accuracy,Reconstruction,B
16931,0,1600,0.932861328125,Accuracy,Reconstruction,B
16935,0,1650,0.9248046875,Accuracy,Reconstruction,B
16939,0,1700,0.924560546875,Accuracy,Reconstruction,B
16943,0,1750,0.927978515625,Accuracy,Reconstruction,B
16947,0,1800,0.93115234375,Accuracy,Reconstruction,B
16951,0,1850,0.929931640625,Accuracy,Reconstruction,B
16955,0,1900,0.93017578125,Accuracy,Reconstruction,B
16959,0,1950,0.925537109375,Accuracy,Reconstruction,B
16963,0,2000,0.93408203125,Accuracy,Reconstruction,B
16967,0,2050,0.919189453125,Accuracy,Reconstruction,B
16971,0,2100,0.925537109375,Accuracy,Reconstruction,B
16975,0,2150,0.927978515625,Accuracy,Reconstruction,B
16979,0,2200,0.93017578125,Accuracy,Reconstruction,B
16983,0,2250,0.91748046875,Accuracy,Reconstruction,B
16987,0,2300,0.928955078125,Accuracy,Reconstruction,B
16991,0,2350,0.92529296875,Accuracy,Reconstruction,B
16995,0,2400,0.931640625,Accuracy,Reconstruction,B
16999,0,2450,0.93310546875,Accuracy,Reconstruction,B
17003,0,2500,0.937744140625,Accuracy,Reconstruction,B
17007,0,2550,0.932861328125,Accuracy,Reconstruction,B
17011,0,2600,0.930908203125,Accuracy,Reconstruction,B
17015,0,2650,0.9306640625,Accuracy,Reconstruction,B
17019,0,2700,0.931640625,Accuracy,Reconstruction,B
17023,0,2750,0.927490234375,Accuracy,Reconstruction,B
17027,0,2800,0.930419921875,Accuracy,Reconstruction,B
17031,0,2850,0.93212890625,Accuracy,Reconstruction,B
17035,0,2900,0.936279296875,Accuracy,Reconstruction,B
17039,0,2950,0.93017578125,Accuracy,Reconstruction,B
17043,0,3000,0.93603515625,Accuracy,Reconstruction,B
17047,0,3050,0.931884765625,Accuracy,Reconstruction,B
17051,0,3100,0.93359375,Accuracy,Reconstruction,B
17055,0,3150,0.9375,Accuracy,Reconstruction,B
17059,0,3200,0.934326171875,Accuracy,Reconstruction,B
17063,0,3250,0.93896484375,Accuracy,Reconstruction,B
17067,0,3300,0.9375,Accuracy,Reconstruction,B
17071,0,3350,0.932861328125,Accuracy,Reconstruction,B
17075,0,3400,0.933837890625,Accuracy,Reconstruction,B
17079,0,3450,0.943603515625,Accuracy,Reconstruction,B
17083,0,3500,0.928466796875,Accuracy,Reconstruction,B
17087,0,3550,0.931396484375,Accuracy,Reconstruction,B
17091,0,3600,0.932373046875,Accuracy,Reconstruction,B
17095,0,3650,0.938232421875,Accuracy,Reconstruction,B
17099,0,3700,0.936767578125,Accuracy,Reconstruction,B
17103,0,3750,0.93310546875,Accuracy,Reconstruction,B
